Time[s], Channel 0, Channel 1, Channel 2, Channel 3, Channel 4, Channel 5, Channel 6, Channel 7
5.415904333333334, 1, 1, 0, 1, 1, 1, 1, 1
5.415908083333334, 1, 1, 1, 1, 1, 1, 1, 1
5.415913000000001, 1, 1, 0, 1, 1, 1, 1, 1
5.415913291666667, 1, 0, 0, 1, 1, 1, 1, 1
5.415918166666667, 1, 0, 1, 1, 1, 1, 1, 1
5.415923000000000, 1, 0, 0, 1, 1, 1, 1, 1
5.415923416666667, 1, 1, 0, 1, 1, 1, 1, 1
5.415933416666667, 1, 1, 1, 1, 1, 1, 1, 1
5.415938333333334, 1, 1, 0, 1, 1, 1, 1, 1
5.415943416666667, 1, 1, 1, 1, 1, 1, 1, 1
5.415948333333334, 1, 1, 0, 1, 1, 1, 1, 1
5.415949500000000, 1, 0, 0, 1, 1, 1, 1, 1
5.415953458333334, 1, 0, 1, 1, 1, 1, 1, 1
5.415958333333334, 1, 0, 0, 1, 1, 1, 1, 1
5.415959833333334, 1, 1, 0, 1, 1, 1, 1, 1
5.415963416666667, 1, 1, 1, 1, 1, 1, 1, 1
5.415968333333334, 1, 1, 0, 1, 1, 1, 1, 1
5.415969833333333, 1, 0, 0, 1, 1, 1, 1, 1
5.415973458333334, 1, 0, 1, 1, 1, 1, 1, 1
5.415978375000000, 1, 0, 0, 1, 1, 1, 1, 1
5.415983458333334, 1, 0, 1, 1, 1, 1, 1, 1
5.415988375000000, 1, 0, 0, 1, 1, 1, 1, 1
5.415993458333333, 1, 0, 1, 1, 1, 1, 1, 1
5.415998375000000, 1, 0, 0, 1, 1, 1, 1, 1
5.416003500000000, 1, 0, 1, 1, 1, 1, 1, 1
5.416008375000001, 1, 0, 0, 1, 1, 1, 1, 1
5.416009708333334, 1, 1, 0, 1, 1, 1, 1, 1
5.416013458333333, 1, 1, 1, 1, 1, 1, 1, 1
5.416018375000000, 1, 1, 0, 1, 1, 1, 1, 1
5.416024333333334, 1, 0, 0, 1, 1, 1, 1, 1
5.416029125000001, 1, 0, 1, 1, 1, 1, 1, 1
5.416034875000000, 1, 1, 1, 1, 1, 1, 1, 1
